filename,filepath,sha256,metadata_completeness,ocr_readiness,native_text_quality,structural_quality,parsing_complexity,language_confidence,duplicate_confidence,corruption_risk,overall_score,score_explanations,needs_ocr,is_duplicate,is_corrupted,is_empty
Importance_Of_Riaz_In_Indian_Classical_Music.pdf,knowledge/raw/source_library/Sangeet riyaz/Importance_Of_Riaz_In_Indian_Classical_Music.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.405980.Science-In.pdf,knowledge/raw/source_library/Science in vedas/2015.405980.Science-In.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.539126.Indrajal.pdf,knowledge/raw/source_library/Tantra mantra books/2015.539126.Indrajal.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.541564.Uddish-tantram.pdf,knowledge/raw/source_library/Tantra mantra books/2015.541564.Uddish-tantram.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Siddha Rare Sadhanas (2).pdf,knowledge/raw/source_library/Tantra mantra books/Siddha Rare Sadhanas (2).pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
dlscrib.com-pdf-kriyodish-tantra-rare-book-dl_db8277b362f0ed55d2d0058c81c3e763.pdf,knowledge/raw/source_library/Tantra mantra books/dlscrib.com-pdf-kriyodish-tantra-rare-book-dl_db8277b362f0ed55d2d0058c81c3e763.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
vishwa-ki-alokik-sadhnaye_compress.pdf,knowledge/raw/source_library/Tantra mantra books/vishwa-ki-alokik-sadhnaye_compress.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
लक्ष्मी_प्राप्ति_के_दुर्लभ_प्रयोग.pdf,knowledge/raw/source_library/Tantra mantra books/लक्ष्मी_प्राप्ति_के_दुर्लभ_प्रयोग.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
instaPDF.in-mandukya-upanishad-718.pdf,knowledge/raw/source_library/Upnishads/instaPDF.in-mandukya-upanishad-718.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.342293.Sachitra-Jyotish.pdf,knowledge/raw/source_library/astrology hindi/2015.342293.Sachitra-Jyotish.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.342310.Sugam-Jyotish.pdf,knowledge/raw/source_library/astrology hindi/2015.342310.Sugam-Jyotish.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.378893.Bhartiya-Jyotish.pdf,knowledge/raw/source_library/astrology hindi/2015.378893.Bhartiya-Jyotish.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.538690.Ratna-Parichay.pdf,knowledge/raw/source_library/astrology hindi/2015.538690.Ratna-Parichay.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
2015.545358.Ank-Vidya.pdf,knowledge/raw/source_library/astrology hindi/2015.545358.Ank-Vidya.pdf,,33.3,50.0,5.0,70.0,60.0,30.0,95.0,95.0,49.7,"{""metadata"": ""2/6 fields present"", ""ocr"": ""No classification data"", ""text_quality"": ""Near-zero text (scanned?)"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
Mayamatam.zip,knowledge/raw/source_library/Mayamatam/Mayamatam.zip,,33.3,40.0,0.0,30.0,80.0,30.0,95.0,90.0,41.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Unknown format (.zip)"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",False,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Aatmbodh hindi/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Aryabhatta (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Astang hridyam hindi/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Astrology (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ayurveda hindi/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Bhagwat Geeta as it is (Prabhupada)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Bhagwat geeta (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Bhagwat geeta (punjabi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Bhramcharya/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Bhrigu samhita/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Biography (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Brahma sphutha sidhantha/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Chakras/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Chalisa (Hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Chanakya niti/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Famous stories/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/GRANTHS(Hindi&amp;English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Geeta (Gujarati)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Guru Geeta/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Hindu rituals/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Kamasutra/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Kundalini/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Mahabharat (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Mahabharat (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Narayan kavach (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Panini/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Puran (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Puran (telugu)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Purans (english)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
A Read it before listening .jpg,knowledge/raw/source_library/Raag mp3/A Read it before listening .jpg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ramayan (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ramayan (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ramayan (tamil)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ramayan (telugu)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ravan samhita (hindi)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Sadhak sanjivni/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Science in vedas/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Shata chakra nirupama/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Shiv geeta/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Shri yogavashisht maharamayan/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Sundar kand/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Surya suktam/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Sushruta samhita english/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Sushruta samhita hindi/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Swar vigyan/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Tantra mantra books/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Upnishads/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,knowledge/raw/source_library/Ved (English)/D48AE4C9-6BBA-409E-BBF1-535B6DC6C971.jpeg,,33.3,30.0,0.0,30.0,80.0,30.0,95.0,90.0,40.0,"{""metadata"": ""2/6 fields present"", ""ocr"": ""Image \u2014 OCR required"", ""text_quality"": ""Non-text format"", ""language"": ""No language detection"", ""duplicate"": ""Unique content""}",True,False,False,False
